id,filename,participant_id,room_id,device_placement_id,session_id,polar_position_id,distance,polar_angle,utterance_id,dov_angle,mic_channel,low_power,high_power,hlbr,coe1[0],coe1[1],coe3[0],coe3[1],coe3[2],coe3[3],ratio_max_to_10ms_ave_peaks,ratio_max_to_9th_ave_peaks,ac_std,ac_auc,diff_std,diff_auc,srmr,gp_max_val_std,gp_max_val_range,gp_max_val_min,gp_max_val_max,gp_max_val_mean,gp_max_ix_std,gp_max_ix_range,gp_max_ix_min,gp_max_ix_max,gp_max_ix_mean,gp_auc_std,gp_auc_range,gp_auc_min,gp_auc_max,gp_auc_mean,tdoa_std,tdoa_range,tdoa_min,tdoa_max,tdoa_mean
10,recording0_90_0.wav,s11,onshinlab,wall,trial1,A1,1,45,recording0,90,0,0.008642620947527251,6.6416518290015144e-06,0.0007684765847450204,-8.091593691295436e-07,0.013505448684175228,-2.110691383989241e-14,9.028347622058124e-10,-1.1475706742461997e-05,0.040900493517396025,-0.03640997,0.7968384,9.0615835,381776.90625,0.0018629705,84.18348693847656,6.059724173643703,0.0008529455129314978,0.0023622272613336116,0.005036577543369069,0.0073988048047026805,0.006242072482257287,37.16965608306503,120.0,-81.0,39.0,-25.5,4.0622375890929285e-07,1.0784917108508917e-06,2.369789771134873e-06,3.448281481985765e-06,2.9166734309081467e-06,4.839798969149092e-05,0.00015625,-0.00010546875,5.078125e-05,-3.3203125e-05
11,recording0_135_0.wav,s11,onshinlab,wall,trial1,A1,1,45,recording0,135,0,0.010756936260724114,5.583355465200233e-06,0.0005190469971999615,-9.022676626348182e-07,0.015030279448480116,-2.3600120588320705e-14,1.0099968264991714e-09,-1.2841276319468127e-05,0.0457109061022404,0.5426482,0.8331782,10.540204,532458.1875,0.0021686824,93.01029968261719,5.715173957193098,0.000869113215192745,0.002472994320095315,0.004032029933043037,0.006505024253138352,0.005654946478215589,36.63976285706858,118.0,-78.0,40.0,-23.166666666666668,3.876098202127658e-07,1.110604118726016e-06,1.921288733931284e-06,3.0318928526573e-06,2.653888588872097e-06,4.7708024553474716e-05,0.00015364583333333333,-0.0001015625,5.208333333333334e-05,-3.0164930555555553e-05
12,recording0_180_0.wav,s11,onshinlab,wall,trial1,A1,1,45,recording0,180,0,0.029010642138698126,9.740050005419876e-06,0.0003357405864666244,-1.4769455937911145e-06,0.024565047521836088,-3.8078688847141605e-14,1.6332685654657937e-09,-2.082860810887655e-05,0.07441782770272669,0.6257452,0.8008926,27.656548,1130297.25,0.003907698,140.97984313964844,4.951115319779619,0.0008272358594348643,0.0021513225785185254,0.004679838691061559,0.0068311612695800845,0.005535392189680408,36.108247749725486,114.0,-87.0,27.0,-41.166666666666664,3.8345635767752994e-07,9.76437121679774e-07,2.197878610313378e-06,3.174315731993152e-06,2.584309590400278e-06,4.701594759078839e-05,0.0001484375,-0.00011328125,3.515625e-05,-5.360243055555555e-05
13,recording0_225_0.wav,s11,onshinlab,wall,trial1,A1,1,45,recording0,225,0,0.015160487251911754,6.662106793982023e-06,0.00043943883090841456,-1.135820870994679e-06,0.019018659307056224,-2.6633390086390794e-14,1.1513501449740508e-09,-1.4888481616620127e-05,0.054750438802994066,0.6183655,0.9135187,13.329938,539188.375,0.003319175,118.60272216796875,6.0606868643934115,0.001077776433049919,0.0030616875380592773,0.004551963578366971,0.007613651116426248,0.006148971062533988,32.143774237357725,89.0,-79.0,10.0,-33.333333333333336,5.073439093449717e-07,1.424630723642223e-06,2.092285248301983e-06,3.516915971944206e-06,2.8729490853373636e-06,4.185387270489287e-05,0.00011588541666666667,-0.00010286458333333333,1.3020833333333334e-05,-4.340277777777778e-05
14,recording0_270_0.wav,s11,onshinlab,wall,trial1,A1,1,45,recording0,270,0,0.010205812016362578,8.566719824266319e-05,0.008393961999820919,-9.150087171217894e-07,0.015717187529511498,-2.1938218779837695e-14,9.361761895333626e-10,-1.1948033039285126e-05,0.043978368636331026,0.42946836,0.77916676,8.065096,387516.84375,0.0036697316,145.2533416748047,4.172865250175038,0.0006053227469514905,0.0017583717771319047,0.007336753074053864,0.009095124851185769,0.0083025944523627,35.57620927904864,116.0,-85.0,31.0,-31.0,3.029252343306006e-07,9.363569638103766e-07,3.342975884773934e-06,4.279332848584311e-06,3.849617665658309e-06,4.632318916542792e-05,0.00015104166666666667,-0.00011067708333333333,4.036458333333333e-05,-4.036458333333333e-05
15,recording0_315_0.wav,s11,onshinlab,wall,trial1,A1,1,45,recording0,315,0,0.016623694860295437,0.0003533623461827085,0.021256546703506355,-1.1848730802085245e-06,0.02065933281482267,-2.7125509070944253e-14,1.1544578381591659e-09,-1.4752222224552672e-05,0.05530748053942153,-0.10365811,0.78616136,17.876032,731323.9375,0.0064351438,213.04620361328125,7.11930197928582,0.0002485983290835813,0.0006680210794929795,0.010938413279509274,0.011606434359002254,0.011358011618197453,38.465352375005395,123.0,-83.0,40.0,-28.5,1.2911893661275053e-07,3.3853437690197616e-07,5.020915326333346e-06,5.359449703235322e-06,5.249437853039337e-06,5.0085094238288274e-05,0.00016015625,-0.00010807291666666666,5.208333333333334e-05,-3.7109375e-05
16,recording0_0_0.wav,s11,onshinlab,wall,trial1,A2,1,90,recording0,0,0,0.01905559962932322,0.00023959987493234593,0.012573725287743965,-1.2549637943073059e-06,0.021590981185589157,-2.901934359651371e-14,1.240986764148006e-09,-1.5912933461051e-05,0.05922718898375535,0.0628589,0.94251066,24.84856,894763.4375,0.0054908614,190.72750854492188,7.513039666574246,0.0009749463570840476,0.0025106908319631506,0.01032574008900836,0.01283643092097151,0.011582830293289862,48.80118395649387,122.0,-64.0,58.0,-2.3333333333333335,4.260883284486576e-07,1.1011284897692396e-06,4.813829667725441e-06,5.914958157494681e-06,5.370876395052512e-06,6.354320827668474e-05,0.00015885416666666668,-8.333333333333333e-05,7.552083333333334e-05,-3.0381944444444396e-06
17,recording0_45_0.wav,s11,onshinlab,wall,trial1,A2,1,90,recording0,45,0,0.01128353992966489,0.00017739232633739915,0.01572133633976226,-9.734628841244257e-07,0.01682976423317519,-2.2356156522097508e-14,9.55038900017006e-10,-1.2241538222438799e-05,0.045728014700681135,-0.006694123,0.8698639,11.9776745,430187.28125,0.0047864276,156.13685607910156,7.740613669618248,0.0009049234046664182,0.0026883187735692315,0.008540424289172207,0.011228743062741438,0.010166137354936105,48.06823853185756,121.0,-63.0,58.0,-2.6666666666666665,3.8283341544500045e-07,1.1384492436276336e-06,4.029726276666941e-06,5.168175520294574e-06,4.720651629142677e-06,6.258885225502287e-05,0.00015755208333333333,-8.203125e-05,7.552083333333334e-05,-3.4722222222222215e-06
18,recording0_90_0.wav,s11,onshinlab,wall,trial1,A2,1,90,recording0,90,0,0.007929378699403581,3.436339795735964e-05,0.004333681018406188,-8.020148678786e-07,0.013603608668723125,-1.925421647207866e-14,8.255484565601127e-10,-1.057973693343463e-05,0.03878230999973826,0.004994175,0.9406638,8.147067,313508.125,0.002572172,109.24386596679688,7.759219495149423,0.0008247867392806495,0.002406068022217922,0.005683211207131978,0.0080892792293499,0.006897174339472648,50.10128629974373,137.0,-61.0,76.0,8.166666666666666,3.7589137249706425e-07,1.0931615825186359e-06,2.6706790762741427e-06,3.7638406587927785e-06,3.206463294585058e-06,6.523604986945798e-05,0.00017838541666666664,-7.942708333333333e-05,9.895833333333333e-05,1.0633680555555557e-05
19,recording0_135_0.wav,s11,onshinlab,wall,trial1,A2,1,90,recording0,135,0,0.01347483895040589,2.486164777946216e-06,0.00018450422948255922,-9.933851954727541e-07,0.01647433476903871,-2.6340257362021626e-14,1.1274995307757675e-09,-1.4324282091078412e-05,0.05073976262287959,0.33784857,0.78807396,16.196505,682095.4375,0.002359667,93.21638488769531,8.90779453745625,0.0005659436279022273,0.0015735911676826716,0.003584932006833205,0.0051585231745158765,0.004564919371187074,61.85736280616345,161.0,-86.0,75.0,-2.0,2.640723198225675e-07,7.29308672685349e-07,1.6247837707214896e-06,2.3540924434068387e-06,2.0989303689122235e-06,8.054344115385866e-05,0.00020963541666666667,-0.00011197916666666667,9.765625e-05,-2.6041666666666666e-06
20,recording0_180_0.wav,s11,onshinlab,wall,trial1,A2,1,90,recording0,180,0,0.01598396167677834,7.992674772615608e-06,0.0005000434144075462,-1.0917093681883896e-06,0.01818778093572577,-2.8319875752131216e-14,1.2131363527441666e-09,-1.5446241442532377e-05,0.05511473685180012,0.30781296,0.7897716,14.245811,746547.3125,0.0028105942,114.91085815429688,4.5751874174341784,0.000956027808383119,0.00275837321642691,0.00377081244926811,0.00652918566569502,0.0047493079340119775,51.82234610238672,145.0,-84.0,61.0,-6.666666666666667,4.2767165766847993e-07,1.2361962761463272e-06,1.7485303773249022e-06,2.9847266534712294e-06,2.2126545129987655e-06,6.747701315414936e-05,0.00018880208333333333,-0.000109375,7.942708333333333e-05,-8.680555555555557e-06
21,recording0_225_0.wav,s11,onshinlab,wall,trial1,A2,1,90,recording0,225,0,0.03098762302691525,5.530066797368777e-06,0.00017846050316816712,-1.4896208807014683e-06,0.0246775228774593,-4.059225589957302e-14,1.732942295422611e-09,-2.192183262362902e-05,0.07703987423896987,0.22203329,0.89400905,52.933426,1939159.5,0.0030404348,120.72085571289062,11.765714127360365,0.0007169556334431766,0.0018915401596607088,0.004347802953366156,0.006239343113026865,0.005233371719382419,47.914565171308354,145.0,-82.0,63.0,-5.833333333333333,3.532437187077282e-07,9.128639179272936e-07,1.995778897865379e-06,2.9086428157926725e-06,2.430162972181129e-06,6.238875673347443e-05,0.00018880208333333336,-0.00010677083333333334,8.203125e-05,-7.59548611111111e-06
22,recording0_270_0.wav,s11,onshinlab,wall,trial1,A2,1,90,recording0,270,0,0.013455825250854108,4.3613144969289215e-05,0.003241209227692733,-1.026124450574453e-06,0.017323798341445422,-2.578450175091598e-14,1.102316754969961e-09,-1.4042042800615227e-05,0.05073248363978005,0.14698982,0.70185536,13.875361,652460.0,0.0030153426,136.15005493164062,5.241540890040815,0.000421944208121653,0.001263475119528205,0.0076042283438075755,0.00886770346333578,0.008203768195373058,45.723808531952656,119.0,-69.0,50.0,-6.0,1.8527777772387752e-07,5.522575364108414e-07,3.548617565308737e-06,4.100875101719578e-06,3.810243751217231e-06,5.953620902598002e-05,0.00015494791666666668,-8.984375e-05,6.510416666666667e-05,-7.8125e-06
23,recording0_315_0.wav,s11,onshinlab,wall,trial1,A2,1,90,recording0,315,0,0.021629492729393913,0.00032387420995369656,0.014973731192204983,-1.3071709822614938e-06,0.02266045581059633,-3.1791942020744486e-14,1.3486815078472133e-09,-1.71026020835855e-05,0.06284880126589014,0.1892472,0.9244291,35.295296,1325626.375,0.0063640755,222.25546264648438,8.71408111525322,0.0009106955853323557,0.00241851768301791,0.011468210615247703,0.013886728298265613,0.012460425213771005,47.844946325488635,123.0,-67.0,56.0,-4.166666666666667,4.0303282290276004e-07,1.0536851054008035e-06,5.323536970289501e-06,6.377222075690304e-06,5.762952974049547e-06,6.229810719464667e-05,0.00016015625,-8.723958333333333e-05,7.291666666666667e-05,-5.425347222222219e-06
