id,filename,participant_id,date,status,agc_status,distance,angle,facing,facing2,session_id,mic_channel,low_power,high_power,hlbr,coe1[0],coe1[1],coe3[0],coe3[1],coe3[2],coe3[3],ratio_max_to_10ms_ave_peaks,ratio_max_to_9th_ave_peaks,ac_std,ac_auc,diff_std,diff_auc,srmr,gp_max_val_std,gp_max_val_range,gp_max_val_min,gp_max_val_max,gp_max_val_mean,gp_max_ix_std,gp_max_ix_range,gp_max_ix_min,gp_max_ix_max,gp_max_ix_mean,gp_auc_std,gp_auc_range,gp_auc_min,gp_auc_max,gp_auc_mean,tdoa_std,tdoa_range,tdoa_min,tdoa_max,tdoa_mean
305,rec_0.wav,raspi-ubuntu-5,2021-12-27,standup,AGC,1,45,0,0,trial21,0,2.69467955507938E-05,1.8375963073047E-08,0.0006819350018227190,-4.61344811736365E-08,0.0007698994278835960,-1.18117440111829E-15,5.06519490454063E-11,-6.46145813202207E-07,0.0023152512146512100,-0.13549508,0.7237556,0.025704933,2123.3457,9.965131E-05,6.4839935,1.7606644193817700,0.003227344066768960,0.009408087191030810,0.016386277740209900,0.02579436493124070,0.020294276575233300,32.601976763516800,94.0,-94.0,0.0,-40.333333333333300,1.20517644545983E-06,3.53619514651663E-06,5.88206647671118E-06,9.41826162322781E-06,7.38712527700656E-06,4.24504905774958E-05,0.00012239583333333300,-0.00012239583333333300,0.0,-5.25173611111111E-05
306,rec_0.wav,raspi-ubuntu-5,2021-12-27,standup,AGC,1,45,0,0,trial22,0,4.59493274257627E-05,1.80153037909282E-08,0.00039206893332735600,-5.98740752917786E-08,0.00099840346767797,-1.5332627782513E-15,6.57566577720122E-11,-8.38888937687791E-07,0.0030049947650350500,0.17773212,0.8807271,0.04533552,3703.0144,0.00012874743,8.242325,2.3465382453465000,0.003459433017800100,0.010600252983278500,0.014946673333941100,0.02554692631721960,0.019576310938776700,23.098821518760600,49.0,-49.0,0.0,-32.666666666666700,1.25527386598615E-06,3.83923920547886E-06,5.50387719511469E-06,9.34311640059355E-06,7.18459525816843E-06,3.00765905192195E-05,6.38020833333333E-05,-6.38020833333333E-05,0.0,-4.25347222222222E-05
307,rec_0.wav,raspi-ubuntu-5,2021-12-27,standup,AGC,1,45,0,0,trial23,0,6.23097061001751E-05,5.58631899609343E-08,0.0008965407391125100,-7.2598308301994E-08,0.001216978103982290,-1.74121857709191E-15,7.50687685387922E-11,-9.66790506315305E-07,0.0035335021970220700,-0.067893215,0.9171076,0.057090487,4268.359,0.00018096894,11.045959,3.2809094588812900,0.0038859221020177500,0.0106109372784104,0.015383750115516900,0.025994687393927300,0.01968455782285350,42.28343515951480,95.0,-95.0,0.0,-55.333333333333300,1.43898298696539E-06,3.84438366223676E-06,5.6597258857429E-06,9.50410954797966E-06,7.16388010360787E-06,5.50565561972848E-05,0.00012369791666666700,-0.00012369791666666700,0.0,-7.20486111111111E-05
308,rec_0.wav,raspi-ubuntu-5,2021-12-27,standup,AGC,1,45,0,0,trial24,0,0.00010840862984370500,4.1785596481642E-08,0.0003854452965772660,-9.26487123397393E-08,0.0015442564546538400,-2.36234726982752E-15,1.01378052191597E-10,-1.29446589930859E-06,0.004642082683757410,0.22556,0.80737394,0.099120684,7804.693,0.00019590888,14.209686,2.1302292510325900,0.0024292282302481400,0.005963655795372610,0.01498801103267800,0.020951666828050600,0.017899608575800300,23.098821518760600,49.0,-49.0,0.0,-32.666666666666700,9.03791982534213E-07,2.22724033449312E-06,5.4865921132463E-06,7.71383244773943E-06,6.57102525306314E-06,3.00765905192195E-05,6.38020833333333E-05,-6.38020833333333E-05,0.0,-4.25347222222222E-05
309,rec_0.wav,raspi-ubuntu-5,2021-12-27,standup,AGC,1,45,0,0,trial25,0,0.00015582832960797700,8.40867244212499E-08,0.0005396112801362260,-1.09855336957717E-07,0.001836392312279910,-2.80960832493904E-15,1.20375364682648E-10,-1.53445830102065E-06,0.005501864162296550,0.022710068,0.8264783,0.15163474,11783.319,0.00024659123,15.208633,2.383522869409260,0.0023890800081523300,0.007581251326633840,0.01717813425106090,0.02475938557769480,0.020677637208403500,32.761766334148300,95.0,-94.0,1.0,-40.0,9.0548409839187E-07,2.88556441887672E-06,6.17158484783003E-06,9.05714926670675E-06,7.53069277535101E-06,4.26585499142556E-05,0.00012369791666666700,-0.00012239583333333300,1.30208333333333E-06,-5.20833333333333E-05
310,rec_0.wav,raspi-ubuntu-5,2021-12-27,standup,AGC,1,90,0,0,trial21,0,0.00026787667001364900,2.04478264415671E-06,0.007633298726807830,-1.5412504252818E-07,0.0026360978771565800,-3.43149229560913E-15,1.47799242973682E-10,-1.91291412272971E-06,0.007187745368580080,0.19354603,0.84987164,0.27352577,21591.691,0.00057659793,29.40274,3.4747925799845000,0.00555367012689799,0.015568834465616700,0.028851181366328200,0.04442001583194490,0.03618423713758680,23.570226039551600,50.0,-50.0,0.0,-33.333333333333300,2.10699676654226E-06,5.87204308287206E-06,1.0248130029384E-05,1.6120173112256E-05,1.29989575319456E-05,3.06903984889995E-05,6.51041666666667E-05,-6.51041666666667E-05,0.0,-4.34027777777778E-05
311,rec_0.wav,raspi-ubuntu-5,2021-12-27,standup,AGC,1,90,0,0,trial22,0,0.0005042032126884770,5.05987585475398E-06,0.010035389952741600,-2.21042855075648E-07,0.0038143139847518100,-4.61525918438704E-15,1.99386536085725E-10,-2.60109605309771E-06,0.009993820590355980,0.053141277,0.8795332,0.5292496,40032.387,0.00096320105,44.570892,3.554140508479680,0.004728462258829490,0.01235809834763990,0.0297874888867663,0.04214558723440620,0.03511663979851220,23.570226039551600,50.0,-50.0,0.0,-33.333333333333300,1.80847843896344E-06,4.69259547411955E-06,1.06170460260203E-05,1.53096415001399E-05,1.26290511653743E-05,3.06903984889995E-05,6.51041666666667E-05,-6.51041666666667E-05,0.0,-4.34027777777778E-05
312,rec_0.wav,raspi-ubuntu-5,2021-12-27,standup,AGC,1,90,0,0,trial23,0,0.0007910694280477100,9.97107068668223E-06,0.012604545610225300,-2.91231606161514E-07,0.005070668553635100,-5.36884258294205E-15,2.34343054705058E-10,-3.11796795013236E-06,0.012489605576918500,0.16231637,0.8485635,0.8282769,62132.055,0.0014689948,65.35785,5.418707998379860,0.004901949955880020,0.013167375465126400,0.032471342333922100,0.0456387177990485,0.03813451611505380,23.570226039551600,50.0,-50.0,0.0,-33.333333333333300,1.87059707088335E-06,4.98849768030351E-06,1.15890092163165E-05,1.657750689662E-05,1.37245459945809E-05,3.06903984889995E-05,6.51041666666667E-05,-6.51041666666667E-05,0.0,-4.34027777777778E-05
313,rec_0.wav,raspi-ubuntu-5,2021-12-27,standup,AGC,1,90,0,0,trial24,0,0.000915442866253018,6.59452834390634E-06,0.007203648187131850,-3.02003256297447E-07,0.005205988914086090,-6.11859215354848E-15,2.6546369722888E-10,-3.48466611357045E-06,0.013506901106508300,0.067105174,0.96083975,0.8838467,78574.4,0.0012948604,58.996445,3.058743302958770,0.004491850503514530,0.01275579605454010,0.02639341237017010,0.03914920842471010,0.032498250829587200,23.455039733261800,50.0,-50.0,0.0,-33.166666666666700,1.69996132426687E-06,4.81535543888419E-06,9.4318325501379E-06,1.42471879890221E-05,1.17407406297045E-05,3.05404163193513E-05,6.51041666666667E-05,-6.51041666666667E-05,0.0,-4.31857638888889E-05
314,rec_0.wav,raspi-ubuntu-5,2021-12-27,standup,AGC,1,90,0,0,trial25,0,0.0014760403623929700,3.55662996481723E-05,0.024095750058292300,-4.09009058729186E-07,0.007222231110546040,-7.16024528024746E-15,3.12007391252038E-10,-4.1661587753826E-06,0.017065925964670600,0.22172388,0.7330926,1.2376033,91777.414,0.0025347974,97.640076,4.319253402971360,0.004755420173562780,0.013653548144227700,0.03268544046426420,0.04633898860849190,0.03926625019992180,23.455039733261800,50.0,-50.0,0.0,-33.166666666666700,1.81710548323866E-06,5.1811022322102E-06,1.16533355922811E-05,1.68344378244913E-05,1.41472070261046E-05,3.05404163193513E-05,6.51041666666667E-05,-6.51041666666667E-05,0.0,-4.31857638888889E-05
