id,filename,participant_id,date,status,agc_status,distance,angle,facing,session_id,mic_channel,low_power,high_power,hlbr,coe1[0],coe1[1],coe3[0],coe3[1],coe3[2],coe3[3],ratio_max_to_10ms_ave_peaks,ratio_max_to_9th_ave_peaks,ac_std,ac_auc,diff_std,diff_auc,srmr,gp_max_val_std,gp_max_val_range,gp_max_val_min,gp_max_val_max,gp_max_val_mean,gp_max_ix_std,gp_max_ix_range,gp_max_ix_min,gp_max_ix_max,gp_max_ix_mean,gp_auc_std,gp_auc_range,gp_auc_min,gp_auc_max,gp_auc_mean,tdoa_std,tdoa_range,tdoa_min,tdoa_max,tdoa_mean
190,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,3,90,0,trial2,0,0.005536239,0.000112833,0.020380734,-7.93E-07,0.014070562,-1.15E-14,5.11E-10,-7.09E-06,0.030955016,0.24863152,0.8500571,4.3989906,283507.53,0.005449685,204.28267,8.977188507,0.001610721,0.004614014,0.041374517,0.045988531,0.043707812,45.254834,96,-96,0,-64,5.89E-07,1.69E-06,1.50E-05,1.67E-05,1.59E-05,5.89E-05,0.000125,-0.000125,0,-8.33E-05
191,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,3,90,0,trial3,0,0.003477077,8.45E-05,0.024300323,-6.24E-07,0.011153717,-9.76E-15,4.29E-10,-5.84E-06,0.024945151,0.20523824,0.85573125,2.3554702,177469.03,0.004498527,184.2491,4.226140375,0.001393235,0.003888953,0.041759969,0.045648922,0.043776655,45.254834,96,-96,0,-64,5.10E-07,1.43E-06,1.51E-05,1.66E-05,1.59E-05,5.89E-05,0.000125,-0.000125,0,-8.33E-05
192,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,3,90,0,trial4,0,0.003907106,0.00010114,0.025886182,-6.55E-07,0.011623016,-1.08E-14,4.74E-10,-6.39E-06,0.026713094,0.20793606,0.8276214,2.737265,223413.92,0.004452507,185.60107,4.887032833,0.001713489,0.00471709,0.039988305,0.044705395,0.042231895,45.254834,96,-96,0,-64,6.28E-07,1.73E-06,1.45E-05,1.62E-05,1.53E-05,5.89E-05,0.000125,-0.000125,0,-8.33E-05
193,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,3,90,0,trial5,0,0.003896588,0.000196266,0.050368663,-6.70E-07,0.012062498,-1.02E-14,4.45E-10,-6.06E-06,0.026263807,0.22557278,0.7759872,2.6484864,204351.7,0.00541606,211.79134,5.301669396,0.001779512,0.005162813,0.041247002,0.046409815,0.043764519,45.254834,96,-96,0,-64,6.50E-07,1.88E-06,1.49E-05,1.68E-05,1.59E-05,5.89E-05,0.000125,-0.000125,0,-8.33E-05
194,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,3,135,0,trial1,0,0.002415766,1.83E-05,0.007592048,-4.95E-07,0.008553115,-9.62E-15,4.19E-10,-5.55E-06,0.021811446,0.23266171,0.8385243,1.9335762,177569.36,0.002232431,115.03938,3.507205285,0.00120801,0.003236317,0.031611585,0.034847902,0.032938662,45.254834,96,-96,0,-64,4.46E-07,1.20E-06,1.15E-05,1.27E-05,1.20E-05,5.89E-05,0.000125,-0.000125,0,-8.33E-05
195,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,3,135,0,trial2,0,0.002035503,2.77E-05,0.013625129,-4.65E-07,0.008144659,-8.32E-15,3.64E-10,-4.86E-06,0.019694605,0.19405839,0.8053127,1.6208197,144794,0.002547121,123.61624,3.667212838,0.001512882,0.004567363,0.031977119,0.036544482,0.034174507,45.254834,96,-96,0,-64,5.58E-07,1.68E-06,1.16E-05,1.33E-05,1.24E-05,5.89E-05,0.000125,-0.000125,0,-8.33E-05
196,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,3,135,0,trial3,0,0.002477873,4.13E-05,0.01666074,-5.07E-07,0.008876598,-9.39E-15,4.09E-10,-5.42E-06,0.021742697,0.13677159,0.90276617,2.4477556,217948.4,0.00274995,129.44804,3.815690002,0.001307293,0.003676072,0.032765642,0.036441714,0.034774878,45.254834,96,-96,0,-64,4.83E-07,1.36E-06,1.19E-05,1.33E-05,1.26E-05,5.89E-05,0.000125,-0.000125,0,-8.33E-05
197,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,3,135,0,trial4,0,0.00361728,5.42E-05,0.014996098,-6.36E-07,0.011111875,-1.05E-14,4.65E-10,-6.31E-06,0.026190484,0.25369585,0.8757632,2.8804827,256482.53,0.003424265,172.0391,5.018061595,0.001936162,0.004940354,0.030087727,0.035028081,0.032124955,45.254834,96,-96,0,-64,7.18E-07,1.83E-06,1.09E-05,1.28E-05,1.17E-05,5.89E-05,0.000125,-0.000125,0,-8.33E-05
198,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,3,135,0,trial5,0,0.00296987,9.18E-05,0.030894088,-5.50E-07,0.009758664,-1.06E-14,4.56E-10,-5.97E-06,0.023781267,0.14571516,0.8204235,2.3017128,221953.94,0.003706231,162.06544,3.509454048,0.001452812,0.00403664,0.034331243,0.038367882,0.036434043,45.254834,96,-96,0,-64,5.35E-07,1.49E-06,1.24E-05,1.39E-05,1.32E-05,5.89E-05,0.000125,-0.000125,0,-8.33E-05
199,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,3,180,0,trial1,0,0.00170826,3.46E-06,0.002026582,-3.83E-07,0.006467397,-9.10E-15,3.92E-10,-5.04E-06,0.018519756,0.0468924,0.92551893,1.5452582,142430.36,0.00100157,73.709366,1.466033194,0.001005217,0.002942219,0.014281027,0.017223245,0.015958559,45.02098276,96,-96,0,-63.66666667,3.66E-07,1.06E-06,5.25E-06,6.30E-06,5.86E-06,5.86E-05,0.000125,-0.000125,0,-8.29E-05
200,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,3,180,0,trial2,0,0.001646238,5.36E-06,0.003254832,-3.78E-07,0.006407006,-8.98E-15,3.86E-10,-4.95E-06,0.018215851,0.01109013,0.8133085,1.5336328,159704.34,0.001077422,77.76578,1.31991822,0.001275665,0.003789162,0.01366999,0.017459152,0.016246918,45.02098276,96,-96,0,-63.66666667,4.69E-07,1.38E-06,4.99E-06,6.36E-06,5.94E-06,5.86E-05,0.000125,-0.000125,0,-8.29E-05
201,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,3,180,0,trial3,0,0.000447841,2.65E-07,0.000591952,-1.87E-07,0.003115281,-5.03E-15,2.14E-10,-2.71E-06,0.009581132,-0.06391747,0.90947205,0.76571923,97936.68,0.000278327,34.34102,0.497360541,0.000859675,0.002129021,0.009134537,0.011263558,0.009960726,80.10201829,192,-96,96,-8,3.22E-07,7.89E-07,3.38E-06,4.17E-06,3.68E-06,0.0001043,0.00025,-0.000125,0.000125,-1.04E-05
202,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,3,180,0,trial4,0,0.001901543,2.11E-06,0.00111122,-4.06E-07,0.006837711,-9.64E-15,4.15E-10,-5.35E-06,0.0196411,0.123691715,0.8434592,2.0411506,189595.86,0.00099126,73.95256,1.452532847,0.001092992,0.003017919,0.013176675,0.016194595,0.015159357,45.02098276,96,-96,0,-63.66666667,4.03E-07,1.13E-06,4.84E-06,5.97E-06,5.58E-06,5.86E-05,0.000125,-0.000125,0,-8.29E-05
203,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,3,180,0,trial5,0,0.002407199,2.23E-06,0.000925338,-4.63E-07,0.007774005,-1.09E-14,4.70E-10,-6.06E-06,0.022302354,0.15482576,0.84469694,2.0693102,195767.14,0.001168235,86.543686,1.589820982,0.001983857,0.005461896,0.015439417,0.020901313,0.017880458,45.254834,96,-96,0,-64,7.31E-07,2.01E-06,5.64E-06,7.64E-06,6.54E-06,5.89E-05,0.000125,-0.000125,0,-8.33E-05
204,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,3,180,0,trial6,0,0.003318527,3.30E-05,0.009950828,-5.98E-07,0.010254731,-1.15E-14,5.02E-10,-6.68E-06,0.026261932,0.15405379,0.8549672,3.3753269,295863.44,0.002341956,144.55359,1.679785646,0.0016634,0.004815815,0.020980466,0.025796281,0.024516018,32.77193922,97,-2,95,40,5.95E-07,1.72E-06,7.63E-06,9.34E-06,8.88E-06,4.27E-05,0.000126302,-2.60E-06,0.000123698,5.21E-05
205,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,0,0,trial1,0,0.007719194,7.86E-05,0.010183145,-8.69E-07,0.014844651,-1.67E-14,7.32E-10,-9.74E-06,0.038251542,0.18046789,0.8700609,6.6704273,608626.1,0.003667283,191.46365,2.401845616,0.001654835,0.005205392,0.027368,0.032573392,0.029929799,45.37773561,98,-97,1,-64.16666667,6.04E-07,1.88E-06,9.96E-06,1.18E-05,1.09E-05,5.91E-05,0.000127604,-0.000126302,1.30E-06,-8.36E-05
206,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,0,0,trial2,0,0.006173434,9.10E-05,0.014748014,-7.87E-07,0.013571192,-1.45E-14,6.37E-10,-8.52E-06,0.034006026,0.4689134,0.8169975,5.256112,410037.66,0.003750608,185.7428,2.838887214,0.001483439,0.004292792,0.029958699,0.03425149,0.032025491,45.1392906,97,-97,0,-64.33333333,5.53E-07,1.59E-06,1.09E-05,1.25E-05,1.16E-05,5.88E-05,0.000126302,-0.000126302,0,-8.38E-05
207,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,0,0,trial3,0,0.005617461,4.89E-05,0.008710027,-7.35E-07,0.012545768,-1.52E-14,6.60E-10,-8.66E-06,0.033270741,0.05608335,0.9002664,7.0042877,657686.3,0.00289867,148.92703,2.677833473,0.001246758,0.003616844,0.027462857,0.031079701,0.029295412,45.1392906,97,-97,0,-64.33333333,4.65E-07,1.34E-06,9.98E-06,1.13E-05,1.07E-05,5.88E-05,0.000126302,-0.000126302,0,-8.38E-05
208,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,0,0,trial4,0,0.003407156,4.18E-05,0.012279003,-5.86E-07,0.010118812,-1.13E-14,4.92E-10,-6.52E-06,0.025696436,0.20293449,0.8801849,2.8888814,278622.66,0.002674433,135.23605,2.975228682,0.001311189,0.003919617,0.027098779,0.031018396,0.029194223,45.37773561,98,-97,1,-64.16666667,4.81E-07,1.42E-06,9.85E-06,1.13E-05,1.06E-05,5.91E-05,0.000127604,-0.000126302,1.30E-06,-8.36E-05
209,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,0,0,trial5,0,0.002886617,7.58E-05,0.026254946,-5.54E-07,0.009668927,-9.63E-15,4.23E-10,-5.68E-06,0.023199009,0.11965995,0.8792222,2.333733,230624.86,0.003045322,154.06339,3.423374759,0.001321291,0.003720949,0.028630961,0.032351911,0.030705213,45.37773561,98,-97,1,-64.16666667,4.87E-07,1.35E-06,1.04E-05,1.17E-05,1.11E-05,5.91E-05,0.000127604,-0.000126302,1.30E-06,-8.36E-05
210,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,45,1,trial1,0,0.003133705,6.84E-05,0.021825799,-5.66E-07,0.009867877,-1.05E-14,4.59E-10,-6.09E-06,0.024355836,0.3228434,0.83310205,2.8480694,305339.8,0.002946671,154.66913,3.424915679,0.00158826,0.004088864,0.030667572,0.034756436,0.032498177,45.37406259,97,-97,0,-64.16666667,5.92E-07,1.51E-06,1.11E-05,1.26E-05,1.18E-05,5.91E-05,0.000126302,-0.000126302,0,-8.36E-05
211,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,45,1,trial2,0,0.004420266,0.00018993,0.042968062,-6.72E-07,0.011895187,-1.19E-14,5.17E-10,-6.89E-06,0.028129148,0.3783579,0.58715117,4.1205783,392957.66,0.004550729,200.26344,4.154891281,0.001580674,0.003969122,0.033625544,0.037594666,0.035217316,45.37406259,97,-97,0,-64.16666667,5.88E-07,1.47E-06,1.22E-05,1.36E-05,1.28E-05,5.91E-05,0.000126302,-0.000126302,0,-8.36E-05
212,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,45,1,trial3,0,0.003798726,8.44E-05,0.022208101,-6.14E-07,0.01076007,-1.13E-14,4.92E-10,-6.54E-06,0.026266154,0.2598886,0.7602114,3.1973267,276287.03,0.003349493,170.58717,3.446016378,0.001532472,0.003771101,0.03216807,0.035939171,0.033806872,45.37406259,97,-97,0,-64.16666667,5.71E-07,1.39E-06,1.17E-05,1.30E-05,1.22E-05,5.91E-05,0.000126302,-0.000126302,0,-8.36E-05
213,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,45,1,trial4,0,0.003950179,8.07E-05,0.02043049,-6.17E-07,0.0108381,-1.24E-14,5.36E-10,-7.00E-06,0.027351813,0.20089136,0.77844965,3.6209683,329572.12,0.003438847,172.79568,2.993962137,0.001645215,0.004254904,0.032744432,0.036999337,0.034571312,45.37406259,97,-97,0,-64.16666667,6.14E-07,1.57E-06,1.19E-05,1.34E-05,1.25E-05,5.91E-05,0.000126302,-0.000126302,0,-8.36E-05
214,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,45,1,trial5,0,0.003389364,5.03E-05,0.014828063,-5.65E-07,0.009818118,-1.17E-14,5.06E-10,-6.59E-06,0.025450961,0.101598606,0.854741,3.5482051,381263.88,0.002812108,147.9314,2.594593674,0.001593634,0.00382318,0.02915126,0.03297444,0.030635523,45.37406259,97,-97,0,-64.16666667,5.92E-07,1.41E-06,1.06E-05,1.20E-05,1.11E-05,5.91E-05,0.000126302,-0.000126302,0,-8.36E-05
215,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,90,0,trial1,0,0.004339439,0.000138088,0.031821533,-6.71E-07,0.011810401,-1.24E-14,5.37E-10,-7.11E-06,0.02862548,0.13484973,0.87929875,3.7063599,369671.3,0.004050331,186.8922,3.831554272,0.001995605,0.004694132,0.032364532,0.037058664,0.034152977,45.37406259,97,-97,0,-64.16666667,7.41E-07,1.76E-06,1.17E-05,1.35E-05,1.24E-05,5.91E-05,0.000126302,-0.000126302,0,-8.36E-05
216,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,90,0,trial2,0,0.006341034,0.000113116,0.01783871,-7.97E-07,0.013906274,-1.38E-14,6.07E-10,-8.17E-06,0.033401756,0.17922771,0.90837944,5.0988255,401298.78,0.004418127,200.81935,3.652147458,0.001775178,0.004421445,0.033144323,0.037565768,0.034876366,45.37406259,97,-97,0,-64.16666667,6.60E-07,1.63E-06,1.20E-05,1.37E-05,1.27E-05,5.91E-05,0.000126302,-0.000126302,0,-8.36E-05
217,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,90,0,trial3,0,0.005817324,9.99E-05,0.017180679,-7.38E-07,0.012900603,-1.46E-14,6.30E-10,-8.27E-06,0.032489905,0.32114527,0.8511227,4.5691104,379990.47,0.003984009,192.81587,2.725506049,0.001959711,0.005049114,0.031613551,0.036662665,0.03353664,45.37406259,97,-97,0,-64.16666667,7.26E-07,1.85E-06,1.15E-05,1.33E-05,1.22E-05,5.91E-05,0.000126302,-0.000126302,0,-8.36E-05
218,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,90,0,trial4,0,0.007553216,8.10E-05,0.010719963,-8.40E-07,0.014528898,-1.60E-14,7.01E-10,-9.29E-06,0.036722096,0.24755003,0.81637305,7.080108,506133.03,0.004010828,193.1246,3.733639362,0.001773182,0.004601542,0.031760987,0.036362529,0.033399451,45.37406259,97,-97,0,-64.16666667,6.59E-07,1.73E-06,1.15E-05,1.32E-05,1.21E-05,5.91E-05,0.000126302,-0.000126302,0,-8.36E-05
219,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,90,0,trial5,0,0.004792539,5.26E-05,0.010966515,-6.72E-07,0.011658133,-1.32E-14,5.72E-10,-7.54E-06,0.029617494,0.18520169,0.84343493,3.726139,301557.16,0.003252774,155.53857,3.551973977,0.001812957,0.004809484,0.03084265,0.035652135,0.032797001,45.37406259,97,-97,0,-64.16666667,6.71E-07,1.77E-06,1.12E-05,1.30E-05,1.19E-05,5.91E-05,0.000126302,-0.000126302,0,-8.36E-05
220,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,135,0,trial1,0,0.002995043,2.61E-05,0.008708778,-5.39E-07,0.009259155,-1.10E-14,4.77E-10,-6.27E-06,0.024229803,0.13571665,0.8208467,3.21408,377451.72,0.002129471,128.33194,2.012881522,0.001358076,0.004031503,0.021639983,0.025671486,0.023996273,45.37406259,97,-97,0,-64.16666667,5.10E-07,1.52E-06,7.86E-06,9.38E-06,8.75E-06,5.91E-05,0.000126302,-0.000126302,0,-8.36E-05
221,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,135,0,trial2,0,0.003965065,2.75E-05,0.006932148,-6.19E-07,0.010588765,-1.23E-14,5.38E-10,-7.11E-06,0.027619633,0.26778057,0.80310076,3.9457626,396558.7,0.002469291,142.43285,2.982576933,0.001571116,0.00410192,0.024154603,0.028256524,0.025732738,45.254834,96,-96,0,-64,5.81E-07,1.52E-06,8.80E-06,1.03E-05,9.39E-06,5.89E-05,0.000125,-0.000125,0,-8.33E-05
222,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,135,0,trial3,0,0.004332842,3.23E-05,0.007465411,-6.59E-07,0.011237827,-1.30E-14,5.70E-10,-7.55E-06,0.029368001,0.12481545,0.79269004,4.311629,433401.06,0.002623303,142.2156,2.322227256,0.001523887,0.003725619,0.020917316,0.024642934,0.022361501,45.254834,96,-96,0,-64,5.65E-07,1.38E-06,7.65E-06,9.03E-06,8.19E-06,5.89E-05,0.000125,-0.000125,0,-8.33E-05
223,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,135,0,trial4,0,0.004678161,5.31E-05,0.011347151,-6.82E-07,0.011715896,-1.35E-14,5.88E-10,-7.77E-06,0.030289228,0.36696696,0.78365844,4.4647384,432590.9,0.00291983,169.86087,2.877061144,0.001599674,0.004358016,0.023047336,0.027405353,0.025024272,45.254834,96,-96,0,-64,5.90E-07,1.61E-06,8.39E-06,1.00E-05,9.13E-06,5.89E-05,0.000125,-0.000125,0,-8.33E-05
224,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,135,0,trial5,0,0.004880271,1.98E-05,0.004051767,-6.80E-07,0.011571367,-1.49E-14,6.45E-10,-8.40E-06,0.03165464,0.15151252,0.71017784,4.641447,485355.16,0.002323018,147.89034,1.755445645,0.001549455,0.00406011,0.021725605,0.025785714,0.023338543,45.37406259,97,-97,0,-64.16666667,5.76E-07,1.52E-06,7.90E-06,9.42E-06,8.52E-06,5.91E-05,0.000126302,-0.000126302,0,-8.36E-05
225,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,180,0,trial1,0,0.002782873,4.15E-06,0.001492946,-5.03E-07,0.008461241,-1.16E-14,5.02E-10,-6.49E-06,0.024016603,0.21914114,0.79469454,3.4757519,424044.34,0.001308623,98.7269,1.189357799,0.001545002,0.004588432,0.011816658,0.016405089,0.014466727,45.02098276,96,-96,0,-63.66666667,5.70E-07,1.69E-06,4.34E-06,6.03E-06,5.31E-06,5.86E-05,0.000125,-0.000125,0,-8.29E-05
226,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,180,0,trial2,0,0.003528303,2.80E-06,0.000793416,-5.84E-07,0.009826097,-1.27E-14,5.53E-10,-7.23E-06,0.027238243,0.1559153,0.84885055,4.7571893,570444.3,0.001693386,118.13992,0.904524507,0.001074569,0.00265217,0.010177406,0.012829576,0.011701333,45.02098276,96,-96,0,-63.66666667,4.01E-07,9.93E-07,3.75E-06,4.74E-06,4.31E-06,5.86E-05,0.000125,-0.000125,0,-8.29E-05
227,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,180,0,trial3,0,0.005389156,6.69E-06,0.001240954,-7.03E-07,0.011859391,-1.53E-14,6.67E-10,-8.72E-06,0.032840418,0.1849666,0.7573501,5.9068294,650947.7,0.002104987,150.73212,1.133871032,0.001436402,0.003882484,0.01027579,0.014158274,0.012831223,45.02098276,96,-96,0,-63.66666667,5.26E-07,1.44E-06,3.79E-06,5.23E-06,4.72E-06,5.86E-05,0.000125,-0.000125,0,-8.29E-05
228,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,180,0,trial4,0,0.003761393,3.84E-06,0.001020759,-5.85E-07,0.009843013,-1.36E-14,5.89E-10,-7.61E-06,0.028084916,0.21419932,0.9099552,4.659426,540022.8,0.001541814,119.38489,0.984039497,0.000713049,0.002221427,0.012634513,0.01485594,0.01354436,35.85348271,96,-96,0,-32.16666667,2.59E-07,8.53E-07,4.60E-06,5.46E-06,4.98E-06,4.67E-05,0.000125,-0.000125,0,-4.19E-05
229,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,AGC,5,180,0,trial5,0,0.002037631,4.03E-06,0.001978984,-4.42E-07,0.007478787,-9.73E-15,4.22E-10,-5.50E-06,0.020674062,0.03881555,0.6904386,2.196046,239562.3,0.001270635,93.930984,0.795391167,0.001538712,0.004954434,0.012386728,0.017341162,0.014980217,45.13836752,96,-96,0,-63.83333333,5.71E-07,1.84E-06,4.54E-06,6.38E-06,5.49E-06,5.88E-05,0.000125,-0.000125,0,-8.31E-05
230,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,NoAGC,1,0,0,trial1,0,0.012639892,0.002012913,0.159250791,-1.32E-06,0.024808628,-1.52E-14,6.64E-10,-9.34E-06,0.045916829,0.41451722,0.92088383,9.254168,649541.8,0.015759028,513.7059,7.24631012,0.004672929,0.013502359,0.041706164,0.055208523,0.048880213,23.34523506,51,-50,1,-33,1.77E-06,5.10E-06,1.49E-05,2.00E-05,1.76E-05,3.04E-05,6.64E-05,-6.51E-05,1.30E-06,-4.30E-05
231,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,NoAGC,1,0,0,trial2,0,0.011617996,0.002712343,0.233460499,-1.29E-06,0.024633478,-1.28E-14,5.58E-10,-8.04E-06,0.042406782,0.27782997,0.7122488,7.999317,558064.94,0.017759651,539.1127,5.647648942,0.004155245,0.011270621,0.044817566,0.056088187,0.050109793,23.21936452,50,-50,0,-32.83333333,1.58E-06,4.33E-06,1.60E-05,2.03E-05,1.81E-05,3.02E-05,6.51E-05,-6.51E-05,0,-4.28E-05
232,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,NoAGC,1,0,0,trial3,0,0.006097378,0.001288784,0.21136689,-9.13E-07,0.01755091,-1.04E-14,4.47E-10,-6.20E-06,0.031169177,0.30354023,0.93370706,4.280994,307132.44,0.012553467,430.50134,7.743812648,0.004990063,0.014683779,0.035794351,0.05047813,0.042881039,23.21936452,50,-50,0,-32.83333333,1.87E-06,5.53E-06,1.28E-05,1.83E-05,1.55E-05,3.02E-05,6.51E-05,-6.51E-05,0,-4.28E-05
233,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,NoAGC,1,0,0,trial4,0,0.008290526,0.000697542,0.084137251,-1.02E-06,0.018888908,-1.33E-14,5.82E-10,-8.05E-06,0.037379901,0.14441696,0.8857966,7.214856,521582.34,0.010052601,384.5228,6.373572715,0.004199337,0.011947525,0.043748632,0.055696157,0.04976643,23.21936452,50,-50,0,-32.83333333,1.60E-06,4.56E-06,1.56E-05,2.02E-05,1.80E-05,3.02E-05,6.51E-05,-6.51E-05,0,-4.28E-05
234,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,NoAGC,1,0,0,trial5,0,0.004880801,0.000728113,0.149178961,-8.01E-07,0.015154099,-9.96E-15,4.30E-10,-5.93E-06,0.028453737,0.28915018,0.7674707,3.9939892,295728.66,0.009670096,342.38586,6.170112739,0.004360654,0.012670471,0.043050055,0.055720526,0.049764432,22.98550268,50,-50,0,-33,1.66E-06,4.82E-06,1.54E-05,2.02E-05,1.80E-05,2.99E-05,6.51E-05,-6.51E-05,0,-4.30E-05
235,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,NoAGC,1,45,1,trial1,0,0.005437058,0.000922264,0.169625583,-8.87E-07,0.016862827,-8.99E-15,3.95E-10,-5.69E-06,0.029576518,0.19821198,0.8581682,3.7113607,256780.97,0.01080573,410.93988,6.995103068,0.004123189,0.010527457,0.046585869,0.057113326,0.051236875,23.21936452,50,-50,0,-32.83333333,1.56E-06,4.05E-06,1.67E-05,2.07E-05,1.85E-05,3.02E-05,6.51E-05,-6.51E-05,0,-4.28E-05
236,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,NoAGC,1,45,1,trial2,0,0.006217233,0.001813879,0.291750154,-9.76E-07,0.018983429,-6.88E-15,3.08E-10,-4.78E-06,0.029195893,0.3202212,0.8667295,4.62038,310064.8,0.014591386,503.53564,8.417198589,0.004375436,0.011304483,0.04624686,0.057551343,0.051314167,23.21936452,50,-50,0,-32.83333333,1.66E-06,4.33E-06,1.65E-05,2.09E-05,1.85E-05,3.02E-05,6.51E-05,-6.51E-05,0,-4.28E-05
237,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,NoAGC,1,45,1,trial3,0,0.004582007,0.001103445,0.240821449,-8.19E-07,0.015785027,-7.76E-15,3.39E-10,-4.90E-06,0.026494397,0.32147908,0.899652,3.1802042,230328.97,0.011515264,398.27228,7.308999007,0.00443628,0.010708851,0.046398842,0.057107694,0.050686256,23.33809475,50,-50,0,-33,1.68E-06,4.10E-06,1.66E-05,2.07E-05,1.83E-05,3.04E-05,6.51E-05,-6.51E-05,0,-4.30E-05
238,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,NoAGC,1,45,1,trial4,0,0.00495733,0.001139442,0.229849992,-8.65E-07,0.016621235,-7.20E-15,3.20E-10,-4.80E-06,0.027159563,0.30713013,0.8727041,3.4639537,257181.67,0.01186911,397.41248,6.742140732,0.004070701,0.010255041,0.047051602,0.057306643,0.051443691,23.21936452,50,-50,0,-32.83333333,1.54E-06,3.93E-06,1.69E-05,2.08E-05,1.86E-05,3.02E-05,6.51E-05,-6.51E-05,0,-4.28E-05
239,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,NoAGC,1,45,1,trial5,0,0.00473613,0.001210124,0.25550905,-8.28E-07,0.016092095,-7.89E-15,3.41E-10,-4.90E-06,0.026649817,0.39844817,0.8304135,3.4403148,233756.05,0.012227708,424.77237,7.439334777,0.004227229,0.010489009,0.046990022,0.057479031,0.051188933,23.21936452,50,-50,0,-32.83333333,1.59E-06,4.01E-06,1.68E-05,2.08E-05,1.85E-05,3.02E-05,6.51E-05,-6.51E-05,0,-4.28E-05
240,rec_0.wav,raspi-ubuntu-2,2021/12/27,standup,NoAGC,1,90,0,trial1,0,0.00322151,0.00047403,0.147145259,-6.75E-07,0.012772459,-7.81E-15,3.41E-10,-4.78E-06,0.023541955,0.1901968,0.9331268,2.2219179,172965.08,0.007740961,322.562,6.001104529,0.004707716,0.012495918,0.043270383,0.055766301,0.049252072,23.33809475,50,-50,0,-33,1.79E-06,4.76E-06,1.55E-05,2.02E-05,1.78E-05,3.04E-05,6.51E-05,-6.51E-05,0,-4.30E-05
