id,filename,participant_id,date,status,agc_status,distance,angle,session_id,mic_channel,facing,facing2,low_power,high_power,hlbr,coe1[0],coe1[1],coe3[0],coe3[1],coe3[2],coe3[3],ratio_max_to_10ms_ave_peaks,ratio_max_to_9th_ave_peaks,ac_std,ac_auc,diff_std,diff_auc,srmr,gp_max_val_std,gp_max_val_range,gp_max_val_min,gp_max_val_max,gp_max_val_mean,gp_max_ix_std,gp_max_ix_range,gp_max_ix_min,gp_max_ix_max,gp_max_ix_mean,gp_auc_std,gp_auc_range,gp_auc_min,gp_auc_max,gp_auc_mean,tdoa_std,tdoa_range,tdoa_min,tdoa_max,tdoa_mean
30,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,60,trial1,0,0,2,0.003448536,0.000307592,0.089194881,-6.32E-07,0.011678001,-9.68E-15,4.16E-10,-5.57E-06,0.024417133,0.1347575,0.86035126,2.3813512,165632.25,0.006758982,223.87593,4.35861568,0.004370542,0.013287236,0.038159557,0.051446793,0.046748751,23.11324776,51,-50,1,-32.66666667,1.65E-06,5.01E-06,1.36E-05,1.86E-05,1.69E-05,3.01E-05,6.64E-05,-6.51E-05,1.30E-06,-4.25E-05
31,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,60,trial2,0,0,2,0.003389072,0.00043486,0.128312494,-6.02E-07,0.011384614,-1.08E-14,4.50E-10,-5.78E-06,0.024333332,0.081293546,0.8778533,2.5558834,180825.86,0.008044758,249.29128,6.418986368,0.004116998,0.012426906,0.03824319,0.050670096,0.046990083,23.11324776,51,-50,1,-32.66666667,1.57E-06,4.71E-06,1.36E-05,1.83E-05,1.69E-05,3.01E-05,6.64E-05,-6.51E-05,1.30E-06,-4.25E-05
32,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,60,trial3,0,0,2,0.003624801,0.000450522,0.124288823,-6.15E-07,0.01158223,-1.09E-14,4.57E-10,-5.89E-06,0.024797361,0.058554642,0.90457094,2.6541212,194788.4,0.00780484,249.9716,5.158371585,0.004459789,0.013460254,0.036087569,0.049547823,0.045767966,23.11324776,51,-50,1,-32.66666667,1.70E-06,5.09E-06,1.28E-05,1.79E-05,1.65E-05,3.01E-05,6.64E-05,-6.51E-05,1.30E-06,-4.25E-05
33,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,60,trial4,0,0,2,0.004555173,0.000549831,0.120704668,-7.45E-07,0.013940804,-1.07E-14,4.57E-10,-6.17E-06,0.027906302,0.15998465,0.85207707,3.4389744,253348.28,0.008713735,273.00958,5.767900663,0.004637265,0.01410919,0.037827528,0.051936718,0.047836438,23.11324776,51,-50,1,-32.66666667,1.77E-06,5.33E-06,1.34E-05,1.88E-05,1.72E-05,3.01E-05,6.64E-05,-6.51E-05,1.30E-06,-4.25E-05
34,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,60,trial5,0,0,2,0.003403102,0.000228185,0.067051921,-6.42E-07,0.011724559,-9.07E-15,3.96E-10,-5.43E-06,0.024322641,0.19496454,0.8624901,2.3384845,156462.1,0.005844658,206.86021,4.599326021,0.004692522,0.013588879,0.034721855,0.048310734,0.045151154,23.13487027,52,-51,1,-32.66666667,1.83E-06,5.25E-06,1.22E-05,1.74E-05,1.63E-05,3.01E-05,6.77E-05,-6.64E-05,1.30E-06,-4.25E-05
35,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,60,trial6,0,0,2,0.003072407,0.000232612,0.075710073,-5.92E-07,0.01090907,-9.11E-15,3.92E-10,-5.26E-06,0.022979287,0.20014775,0.88850176,2.2403245,158877.05,0.005915314,200.6964,4.915764366,0.004408855,0.01380928,0.036562363,0.050371643,0.045889466,23.11324776,51,-50,1,-32.66666667,1.68E-06,5.22E-06,1.30E-05,1.82E-05,1.65E-05,3.01E-05,6.64E-05,-6.51E-05,1.30E-06,-4.25E-05
36,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,60,trial7,0,0,2,0.003637401,0.000314511,0.086465819,-6.21E-07,0.01149783,-1.08E-14,4.59E-10,-6.00E-06,0.025166645,0.11100265,0.8938136,2.7246268,191955.72,0.006907801,217.861,5.908182055,0.004604721,0.013728743,0.035368153,0.049096896,0.045486387,23.2408883,52,-51,1,-32.83333333,1.81E-06,5.32E-06,1.24E-05,1.77E-05,1.64E-05,3.03E-05,6.77E-05,-6.64E-05,1.30E-06,-4.28E-05
37,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,60,trial8,0,0,2,0.00291919,0.000264753,0.09069396,-5.53E-07,0.010320172,-9.74E-15,4.11E-10,-5.34E-06,0.022440962,0.15437517,0.8052981,2.1392257,148240.31,0.006322222,222.23569,5.402765539,0.004470938,0.013540231,0.032958717,0.046498948,0.042526048,23.2408883,52,-51,1,-32.83333333,1.74E-06,5.23E-06,1.15E-05,1.68E-05,1.53E-05,3.03E-05,6.77E-05,-6.64E-05,1.30E-06,-4.28E-05
38,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,60,trial9,0,0,2,0.003788633,0.000704888,0.186053425,-6.54E-07,0.012526333,-1.03E-14,4.32E-10,-5.63E-06,0.024955964,0.33629793,0.8638889,3.1221495,238272.53,0.009766146,284.00214,7.365463757,0.004419908,0.01358166,0.039032466,0.052614126,0.048290573,23.11324776,51,-50,1,-32.66666667,1.68E-06,5.14E-06,1.39E-05,1.90E-05,1.74E-05,3.01E-05,6.64E-05,-6.51E-05,1.30E-06,-4.25E-05
39,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,60,trial10,0,0,2,0.003048676,0.000736616,0.241618272,-5.97E-07,0.011532071,-8.62E-15,3.60E-10,-4.74E-06,0.02185688,0.42257476,0.8321428,2.2248616,146111.7,0.00978836,272.1052,6.056594694,0.004305496,0.012821685,0.037527342,0.050349027,0.046923491,23.11324776,51,-50,1,-32.66666667,1.64E-06,4.85E-06,1.33E-05,1.82E-05,1.69E-05,3.01E-05,6.64E-05,-6.51E-05,1.30E-06,-4.25E-05
