id,filename,participant_id,date,status,agc_status,distance,angle,facing,facing2,session_id,mic_channel,low_power,high_power,hlbr,coe1[0],coe1[1],coe3[0],coe3[1],coe3[2],coe3[3],ratio_max_to_10ms_ave_peaks,ratio_max_to_9th_ave_peaks,ac_std,ac_auc,diff_std,diff_auc,srmr,gp_max_val_std,gp_max_val_range,gp_max_val_min,gp_max_val_max,gp_max_val_mean,gp_max_ix_std,gp_max_ix_range,gp_max_ix_min,gp_max_ix_max,gp_max_ix_mean,gp_auc_std,gp_auc_range,gp_auc_min,gp_auc_max,gp_auc_mean,tdoa_std,tdoa_range,tdoa_min,tdoa_max,tdoa_mean
164,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,90,0,2,trial4,0,0.001427992026658390,0.00017120184854184000,0.11988991909322200,-4.32838790321185E-07,0.008123858942223680,-5.53285193718376E-15,2.39847949244611E-10,-3.30592110077589E-06,0.015610667577275500,0.32361898,0.918897,1.2041901,91659.086,0.0049736197,167.53981,7.22613518893989,0.004335793993146480,0.01261339598252100,0.04089776220796310,0.053511158190484100,0.04837965905061700,23.22654133146440,51.0,-50.0,1.0,-32.833333333333300,1.64170316090472E-06,4.79276339080305E-06,1.45794085702512E-05,1.93721719610542E-05,1.74569314596514E-05,3.02428923586775E-05,6.640625E-05,-6.51041666666667E-05,1.30208333333333E-06,-4.27517361111111E-05
165,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,90,0,2,trial5,0,0.0019897587879354700,0.0004094866962402730,0.20579715426971300,-5.22055805640446E-07,0.010082580743831300,-6.17165039309483E-15,2.62994365673494E-10,-3.61690380146996E-06,0.01799745545798880,0.4668492,0.9174064,1.6585091,121425.08,0.007671691,228.04196,8.871934960290690,0.005209702659961290,0.01567135631195400,0.03771361332117030,0.05338496963312430,0.04784544158966300,23.46924701722570,52.0,-51.0,1.0,-33.166666666666700,2.01991352043047E-06,6.05150534590678E-06,1.32487862209813E-05,1.93002915668881E-05,1.72150063476548E-05,3.05589153870126E-05,6.77083333333333E-05,-6.640625E-05,1.30208333333333E-06,-4.31857638888889E-05
166,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,135,0,0,trial1,0,0.0013720833424043900,5.92495861227726E-05,0.0431822064240978,-3.87301256416513E-07,0.0069627624007562,-6.50502304511966E-15,2.81744302638953E-10,-3.75923354354016E-06,0.015741353703654700,0.11205062,0.9209958,1.1085637,77662.1,0.0028971906,110.01816,5.5350652115409400,0.005124991285876370,0.015287898698505100,0.030884649509256900,0.046172548207762000,0.041728064162488400,23.2408882981888,52.0,-51.0,1.0,-32.833333333333300,1.97612322335316E-06,5.86023107840269E-06,1.08421789399288E-05,1.67024100183315E-05,1.50479706753249E-05,3.02615733049333E-05,6.77083333333333E-05,-6.640625E-05,1.30208333333333E-06,-4.27517361111111E-05
167,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,135,0,0,trial2,0,0.0013731395857636600,4.18304772165274E-05,0.030463383074972500,-3.63922559687126E-07,0.006450205536374980,-7.01985579193739E-15,3.01621263711198E-10,-3.94415204796369E-06,0.015691130958384900,0.01820533,0.87299377,1.4281341,96213.14,0.00233322,88.029816,4.318107923499160,0.0042548648095683800,0.012714343950129700,0.02845809011962620,0.0411724340697559,0.03765088630631890,32.24084710770210,94.0,-93.0,1.0,-39.833333333333300,1.68137830473715E-06,4.98034453410779E-06,9.91986739435489E-06,1.49002119284627E-05,1.35678524996599E-05,4.19802696714871E-05,0.00012239583333333300,-0.00012109375,1.30208333333333E-06,-5.18663194444444E-05
168,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,135,0,0,trial3,0,0.0016690397392157000,4.55149791095503E-05,0.02727015902625440,-4.01766946335584E-07,0.007143556088957080,-8.38821125811869E-15,3.57580710967009E-10,-4.61131389885051E-06,0.017913686025392000,0.10174548,0.91363055,1.6800612,128711.914,0.0026517808,111.99742,4.780851261361110,0.004764452890679440,0.014485024254636300,0.028660291385800800,0.04314531564043710,0.03841416401287190,32.33891704364190,94.0,-93.0,1.0,-40.166666666666700,1.87091760195871E-06,5.64370446012703E-06,9.93075254905477E-06,1.55744570091818E-05,1.37838285209451E-05,4.21079649005755E-05,0.00012239583333333300,-0.00012109375,1.30208333333333E-06,-5.23003472222222E-05
169,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,135,0,0,trial4,0,0.0017611595384227100,0.00011468064201961800,0.0651165550409621,-4.24239761882632E-07,0.007724606710358860,-7.7165837715261E-15,3.28640890511855E-10,-4.28926125135499E-06,0.017602727632663200,0.07804513,0.88140345,1.7645044,144295.3,0.0037360692,138.39563,5.1344178429880100,0.004234003668434520,0.012511900028409300,0.031248327347927700,0.04376022737633700,0.04021557919502770,32.29034943549960,94.0,-93.0,1.0,-40.0,1.68796671451851E-06,4.94636457811837E-06,1.08586322674122E-05,1.58049968455305E-05,1.44476653251376E-05,4.20447258274734E-05,0.00012239583333333300,-0.00012109375,1.30208333333333E-06,-5.20833333333333E-05
170,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,135,0,0,trial5,0,0.001847694517740500,7.74230308374086E-05,0.041902506119944100,-4.11908001117614E-07,0.007391255815394040,-8.85981446540463E-15,3.7465952439174E-10,-4.78494965664224E-06,0.018476510076226900,0.027657185,0.85835385,1.9511702,152010.84,0.0033272072,121.14099,4.5615805548190100,0.0032305319694955400,0.009725812024128770,0.030928988723909900,0.040654800748038600,0.037445225755574000,32.33891704364190,94.0,-93.0,1.0,-40.166666666666700,1.30231008972128E-06,3.87493306789713E-06,1.07907447692627E-05,1.46656778371599E-05,1.3420416103931E-05,4.21079649005755E-05,0.00012239583333333300,-0.00012109375,1.30208333333333E-06,-5.23003472222222E-05
171,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,180,0,0,trial1,0,0.001198893736462750,1.91374773259025E-06,0.0015962613485967700,-3.08650592995487E-07,0.005184339636792820,-7.81141262913021E-15,3.34374276218148E-10,-4.26216294767818E-06,0.01534653628418140,-0.18400456,0.8927014,1.2689527,108123.67,0.0007294806,47.5271,2.8788660149409900,0.0008631456318917560,0.00269702700442152,0.017088396872711100,0.019785423877132700,0.018585022999758100,32.79439315221770,96.0,-95.0,1.0,-40.166666666666700,3.14191544889288E-07,9.65589317528382E-07,6.2758621288216E-06,7.24145144634998E-06,6.79626213258157E-06,4.27010327502834E-05,0.000125,-0.00012369791666666700,1.30208333333333E-06,-5.23003472222222E-05
172,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,180,0,0,trial2,0,0.0016263008275727500,2.67961590685084E-06,0.0016476754247553100,-3.49101929296061E-07,0.005869505233622070,-9.16632789092156E-15,3.90848015317561E-10,-4.95148597656735E-06,0.017648017676889400,-0.0151761705,0.8905728,1.6821283,137275.5,0.00081225584,53.06906,2.7746100502907400,0.000989060959889342,0.002598754559277610,0.018053540724624000,0.02065229528390160,0.01901281711145260,32.79439315221770,96.0,-95.0,1.0,-40.166666666666700,3.61326105544107E-07,9.36087295902148E-07,6.59627766980127E-06,7.53236496570342E-06,6.93963409239071E-06,4.27010327502834E-05,0.000125,-0.00012369791666666700,1.30208333333333E-06,-5.23003472222222E-05
173,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,180,0,0,trial3,0,0.0013589447032545900,4.18377725826716E-06,0.0030786957322452200,-3.28468580543092E-07,0.00555667836578983,-8.30323140383665E-15,3.54509273571695E-10,-4.5087012963404E-06,0.016270606134389200,0.07882032,0.8723547,1.5257432,137571.2,0.00091049355,57.319077,2.6355630506508200,0.0006280962746482880,0.0015086280695828400,0.020927088180999700,0.02243571625058260,0.021684202726246700,32.79439315221770,96.0,-95.0,1.0,-40.166666666666700,2.23384089536449E-07,5.5069767944755E-07,7.59574855981167E-06,8.14644623925921E-06,7.88836639447274E-06,4.27010327502834E-05,0.000125,-0.00012369791666666700,1.30208333333333E-06,-5.23003472222222E-05
174,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,180,0,0,trial4,0,0.0015830523226308800,4.05634283947218E-06,0.002562355508711750,-3.54116738224922E-07,0.005978378947011010,-8.86555728271906E-15,3.79184485459095E-10,-4.83357283926908E-06,0.017481875753131300,0.007147753,0.7244942,1.7057717,160851.73,0.00091785507,59.499283,2.1492750312345900,0.0013244499975766700,0.003968279095662680,0.01788602301383920,0.02185430210950180,0.02020035819063190,32.79439315221770,96.0,-95.0,1.0,-40.166666666666700,4.57068176277029E-07,1.36532036269494E-06,6.58712623612228E-06,7.95244659881722E-06,7.38163665384017E-06,4.27010327502834E-05,0.000125,-0.00012369791666666700,1.30208333333333E-06,-5.23003472222222E-05
175,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,180,0,0,trial5,0,0.001340593432535100,1.76902004989085E-06,0.00131957982708119,-3.2858791415678E-07,0.005511747316640680,-8.27441750579515E-15,3.5458699196112E-10,-4.5259520437021E-06,0.016314049798005300,0.10258761,0.7790772,1.398197,139643.17,0.00074028096,51.98503,2.259273184744230,0.0011075045612990100,0.0032006669474543800,0.015733953532183800,0.018934620479638200,0.018054131831577800,32.79439315221770,96.0,-95.0,1.0,-40.166666666666700,3.87257146524873E-07,1.09499429180719E-06,5.80874842673575E-06,6.90374271854294E-06,6.61054563095455E-06,4.27010327502834E-05,0.000125,-0.00012369791666666700,1.30208333333333E-06,-5.23003472222222E-05
176,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,3,0,0,2,trial1,0,0.0014109512302859000,2.27084349701014E-06,0.001609441523042580,-3.93673760962611E-07,0.006735198578304600,-6.90089525506896E-15,3.0635699671205E-10,-4.151422789198E-06,0.016764787120996200,0.21549001,0.9018221,1.010137,84709.64,0.0018490829,84.333206,3.6850164095947600,0.0013638644122852000,0.003363861601502980,0.0362920252020538,0.03965588680355680,0.03778175984613100,45.13836751835650,96.0,-96.0,0.0,-63.833333333333300,5.05242013596488E-07,1.25055330900676E-06,1.31644304498495E-05,1.44149837588563E-05,1.37271623059037E-05,5.87739160395267E-05,0.000125,-0.000125,0.0,-8.31163194444445E-05
177,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,3,0,0,2,trial2,0,0.0021028801061948300,1.19942679899209E-05,0.00570373363397527,-4.79548519636716E-07,0.008307982132926230,-7.96901597672871E-15,3.539597906982E-10,-4.82339338754952E-06,0.019907695228661400,0.20953558,0.8408509,1.521553,126702.06,0.0025512842,113.94644,4.238246293662230,0.001217261723916610,0.0033049587437538100,0.03686720874796900,0.040172167491722800,0.03857249548991940,45.13836751835650,96.0,-96.0,0.0,-63.833333333333300,4.5532831834714E-07,1.24532869300127E-06,1.33522838568909E-05,1.45976125498922E-05,1.40045616934452E-05,5.87739160395267E-05,0.000125,-0.000125,0.0,-8.31163194444445E-05
178,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,3,0,0,2,trial3,0,0.004422527327502570,3.1221113743111E-05,0.007059563781314560,-7.19442920350288E-07,0.012560167376894200,-9.99404055698735E-15,4.53309803172299E-10,-6.3945970559851E-06,0.028010285081152700,0.1919409,0.84123284,3.312684,203181.67,0.004562138,162.69556,8.823311368667270,0.0012862422101511900,0.003329507447517890,0.040023920777101500,0.04335342822461940,0.04157067034747880,45.13836751835650,96.0,-96.0,0.0,-63.833333333333300,4.82456083808344E-07,1.26149412478595E-06,1.4515395939701E-05,1.5776890064487E-05,1.51042546613806E-05,5.87739160395267E-05,0.000125,-0.000125,0.0,-8.31163194444445E-05
